competition,sport,athlete_name,country,score,relative_score,strength,gold_prob,silver_prob,bronze_prob,medal_prob
Men's Normal Hill Individual,Ski Jumping,Johann Andre Forfang,NOR,650.0,0,0.3492,0.0515,0.0513,0.054,0.1568
Men's Normal Hill Individual,Ski Jumping,Marius Lindvik,NOR,600.0,0,0.2975,0.0481,0.0461,0.0487,0.1429
Men's Normal Hill Individual,Ski Jumping,Halvor Egner Granerud,NOR,550.0,0,0.25,0.0354,0.0399,0.0429,0.1182
Men's Normal Hill Individual,Ski Jumping,Karl Geiger,GER,500.0,0,0.2066,0.0286,0.0325,0.0321,0.0932
Men's Normal Hill Individual,Ski Jumping,Andreas Wellinger,GER,450.0,0,0.1674,0.0252,0.0259,0.0302,0.0813
Men's Normal Hill Individual,Ski Jumping,Domen Prevc,SLO,420.0,0,0.1458,0.0224,0.0231,0.0217,0.0672
Men's Normal Hill Individual,Ski Jumping,Peter Prevc,SLO,400.0,0,0.1322,0.0195,0.02,0.0225,0.062
Men's Normal Hill Individual,Ski Jumping,Ren Nikaido,JPN,360.0,0,0.1071,0.0163,0.0151,0.0162,0.0476
Men's Normal Hill Individual,Ski Jumping,Michael Hayboeck,AUT,380.0,0,0.1193,0.0162,0.0181,0.0191,0.0534
Men's Normal Hill Individual,Ski Jumping,Lovro Kos,SLO,340.0,0,0.0955,0.0135,0.016,0.017,0.0465
Men's Normal Hill Individual,Ski Jumping,Dawid Kubacki,POL,320.0,0,0.0846,0.0133,0.0115,0.0144,0.0392
Men's Normal Hill Individual,Ski Jumping,Piotr Zyla,POL,300.0,0,0.0744,0.0112,0.0126,0.0148,0.0386
Men's Normal Hill Individual,Ski Jumping,Markus Eisenbichler,GER,280.0,0,0.0648,0.0098,0.0091,0.0114,0.0303
Men's Normal Hill Individual,Ski Jumping,Robert Johansson,NOR,260.0,0,0.0559,0.0088,0.0086,0.0087,0.0261
Men's Normal Hill Individual,Ski Jumping,Thomas Aasen Markeng,NOR,220.0,0,0.04,0.0057,0.0067,0.0074,0.0198
Men's Normal Hill Individual,Ski Jumping,Robin Pedersen,NOR,240.0,0,0.0476,0.0053,0.0068,0.0073,0.0194
Men's Normal Hill Individual,Ski Jumping,Daniel Andre Tande,NOR,200.0,0,0.0331,0.005,0.0054,0.0051,0.0155
Men's Normal Hill Individual,Ski Jumping,Anders Fannemel,NOR,160.0,0,0.0212,0.0045,0.0035,0.004,0.012
Men's Normal Hill Individual,Ski Jumping,Kamil Stoch,POL,180.0,0,0.0268,0.0036,0.0045,0.0051,0.0132
Men's Normal Hill Individual,Ski Jumping,Philip Sjoeen,NOR,140.0,0,0.0162,0.0029,0.0026,0.0029,0.0084
Men's Normal Hill Individual,Ski Jumping,Benjamin Oestvold,NOR,120.0,0,0.0119,0.0022,0.002,0.0023,0.0065
Men's Normal Hill Individual,Ski Jumping,Stephan Embacher,AUT,100.0,0,0.0083,0.0014,0.0012,0.0021,0.0047
Men's Normal Hill Individual,Ski Jumping,Felix Hoffmann,GER,80.0,0,0.0053,0.0008,0.0006,0.001,0.0024
Men's Parallel Giant Slalom,Snowboard,Benjamin Karl,AUT,600.0,0,1.0,0.233,0.2112,0.1742,0.6184
Men's Parallel Giant Slalom,Snowboard,Dmitry Loginov,RUS,550.0,0,0.8403,0.1987,0.182,0.1718,0.5525
Men's Parallel Giant Slalom,Snowboard,Roland Fischnaller,ITA,500.0,0,0.6944,0.1656,0.1561,0.1632,0.4849
Men's Parallel Giant Slalom,Snowboard,Tim Mastnak,SLO,450.0,0,0.5625,0.1298,0.1357,0.1318,0.3973
Men's Parallel Giant Slalom,Snowboard,Sangho Lee,KOR,400.0,0,0.4444,0.1015,0.1126,0.1249,0.339
Men's Parallel Giant Slalom,Snowboard,Edwin Coratti,ITA,350.0,0,0.3403,0.0772,0.0882,0.0982,0.2636
Men's Parallel Giant Slalom,Snowboard,Arvid Auner,AUT,300.0,0,0.25,0.0559,0.0693,0.0791,0.2043
Men's Parallel Giant Slalom,Snowboard,Victor Wild,RUS,250.0,0,0.1736,0.0383,0.0449,0.0568,0.14
Men's Singles,Figure Skating,Ilia Malinin,USA,1500.0,0,1.0,0.1363,0.1166,0.1181,0.371
Men's Singles,Figure Skating,Yuma Kagiyama,JPN,1390.0,0,0.8587,0.1164,0.1102,0.1097,0.3363
Men's Singles,Figure Skating,Adam Siao Him Fa,FRA,1333.0,0,0.7897,0.1025,0.1033,0.1019,0.3077
Men's Singles,Figure Skating,Shun Sato,JPN,1267.0,0,0.7135,0.0944,0.0947,0.0897,0.2788
Men's Singles,Figure Skating,Daniel Grassl,ITA,1186.0,0,0.6252,0.0826,0.0822,0.0816,0.2464
Men's Singles,Figure Skating,Nika Egadze,GEO,1156.0,0,0.5939,0.0764,0.0797,0.0783,0.2344
Men's Singles,Figure Skating,Lukas Britschgi,SUI,1129.0,0,0.5665,0.0754,0.0791,0.0777,0.2322
Men's Singles,Figure Skating,Kazuki Tomono,JPN,1105.0,0,0.5427,0.0704,0.0714,0.0752,0.217
Men's Singles,Figure Skating,Mikhail Shaidorov,KAZ,1132.0,0,0.5695,0.0674,0.0814,0.0766,0.2254
Men's Singles,Figure Skating,Jason Brown,USA,1067.0,0,0.506,0.0639,0.0687,0.073,0.2056
Men's Singles,Figure Skating,Keegan Messing,CAN,950.0,0,0.4011,0.0572,0.0531,0.0566,0.1669
Men's Singles,Figure Skating,Kevin Aymoz,FRA,1000.0,0,0.4444,0.0571,0.0596,0.0616,0.1783
Men's Singles Luge,Luge,Felix Loch,GER,246.0,0,1.0,0.2067,0.191,0.1717,0.5694
Men's Singles Luge,Luge,Jonas Mueller,AUT,245.0,0,0.9919,0.1984,0.1901,0.1682,0.5567
Men's Singles Luge,Luge,Max Langenhan,GER,240.0,0,0.9518,0.1966,0.1821,0.162,0.5407
Men's Singles Luge,Luge,Wolfgang Kindl,AUT,159.0,0,0.4178,0.0857,0.0936,0.1018,0.2811
Men's Singles Luge,Luge,Nico Gleirscher,AUT,152.0,0,0.3818,0.0761,0.0851,0.0933,0.2545
Men's Singles Luge,Luge,Kristers Aparjods,LAT,140.0,0,0.3239,0.0679,0.0747,0.084,0.2266
Men's Singles Luge,Luge,Dominik Fischnaller,ITA,130.0,0,0.2793,0.0564,0.0626,0.0702,0.1892
Men's Singles Luge,Luge,Sebastian Bley,GER,120.0,0,0.238,0.0528,0.0542,0.0651,0.1721
Men's Singles Luge,Luge,Chris Mazdzer,USA,100.0,0,0.1652,0.0309,0.0405,0.0429,0.1143
Men's Singles Luge,Luge,Tucker West,USA,90.0,0,0.1338,0.0285,0.0261,0.0408,0.0954
Men's Skeleton,Skeleton,Matt Weston,GBR,600.0,0,1.0,0.2287,0.2012,0.1731,0.603
Men's Skeleton,Skeleton,Martins Dukurs,LAT,550.0,0,0.8403,0.1954,0.18,0.1646,0.54
Men's Skeleton,Skeleton,Marcus Wyatt,GBR,500.0,0,0.6944,0.1581,0.1609,0.1589,0.4779
Men's Skeleton,Skeleton,Christopher Grotheer,GER,450.0,0,0.5625,0.1297,0.1382,0.1379,0.4058
Men's Skeleton,Skeleton,Axel Jungk,GER,400.0,0,0.4444,0.1043,0.1111,0.1245,0.3399
Men's Skeleton,Skeleton,Austin Florian,USA,350.0,0,0.3403,0.0762,0.0825,0.1002,0.2589
Men's Skeleton,Skeleton,Vladyslav Heraskevych,UKR,300.0,0,0.25,0.0587,0.0696,0.0764,0.2047
Men's Skeleton,Skeleton,Seunggi Jung,KOR,280.0,0,0.2178,0.0489,0.0565,0.0644,0.1698
Men's Ski Cross,Freestyle Skiing,Reece Howden,CAN,1038.0,0,1.0,0.1983,0.1807,0.1635,0.5425
Men's Ski Cross,Freestyle Skiing,Simone Deromedis,ITA,965.0,0,0.8643,0.1776,0.1665,0.1555,0.4996
Men's Ski Cross,Freestyle Skiing,Florian Wilmsmann,GER,902.0,0,0.7551,0.1601,0.1559,0.1417,0.4577
Men's Ski Cross,Freestyle Skiing,Youri Duplessis Kergomard,FRA,715.0,0,0.4745,0.1033,0.103,0.1112,0.3175
Men's Ski Cross,Freestyle Skiing,Alex Fiva,SUI,638.0,0,0.3778,0.0797,0.0881,0.0868,0.2546
Men's Ski Cross,Freestyle Skiing,Kevin Drury,CAN,518.0,0,0.249,0.0545,0.0507,0.0634,0.1686
Men's Ski Cross,Freestyle Skiing,David Mobaerg,SWE,544.0,0,0.2747,0.0537,0.0646,0.0701,0.1884
Men's Ski Cross,Freestyle Skiing,Ryan Regez,SUI,495.0,0,0.2274,0.0462,0.0532,0.0526,0.152
Men's Ski Cross,Freestyle Skiing,Tobias Baur,SUI,413.0,0,0.1583,0.036,0.0368,0.0388,0.1116
Men's Ski Cross,Freestyle Skiing,Adam Kappacher,AUT,392.0,0,0.1426,0.0311,0.0338,0.0361,0.101
Men's Ski Cross,Freestyle Skiing,Erik Mobaerg,SWE,350.0,0,0.1137,0.0207,0.0264,0.0288,0.0759
Men's Ski Cross,Freestyle Skiing,Victor Oehling Norberg,SWE,300.0,0,0.0835,0.0177,0.0193,0.0256,0.0626
Men's Ski Cross,Freestyle Skiing,Kristoffer Haugen,NOR,250.0,0,0.058,0.0121,0.0135,0.0149,0.0405
Men's Ski Cross,Freestyle Skiing,Terence Tchiknavorian,FRA,200.0,0,0.0371,0.009,0.0075,0.011,0.0275
Men's Skiathlon,Cross-Country Skiing,Johannes Hoesflot Klaebo,NOR,2200.0,0,1.0,0.1358,0.1215,0.1147,0.372
Men's Skiathlon,Cross-Country Skiing,Edvin Anger,SWE,1731.0,0,0.6191,0.089,0.0798,0.0776,0.2464
Men's Skiathlon,Cross-Country Skiing,Erik Valnes,NOR,1530.0,0,0.4837,0.0685,0.0715,0.0585,0.1985
Men's Skiathlon,Cross-Country Skiing,Federico Pellegrino,ITA,1510.0,0,0.4711,0.0682,0.0658,0.0656,0.1996
Men's Skiathlon,Cross-Country Skiing,Harald Oestberg Amundsen,NOR,1439.0,0,0.4278,0.0598,0.0586,0.0599,0.1783
Men's Skiathlon,Cross-Country Skiing,Simen Hegstad Krueger,NOR,1431.0,0,0.4231,0.0581,0.0579,0.059,0.175
Men's Skiathlon,Cross-Country Skiing,Hugo Lapalus,FRA,1388.0,0,0.398,0.0508,0.0524,0.0536,0.1568
Men's Skiathlon,Cross-Country Skiing,Andreas Fjorden Ree,NOR,1235.0,0,0.3151,0.0426,0.0425,0.0451,0.1302
Men's Skiathlon,Cross-Country Skiing,Ben Ogden,USA,1087.0,0,0.2441,0.0356,0.033,0.0366,0.1052
Men's Skiathlon,Cross-Country Skiing,Martin Loewstroem Nyenget,NOR,1154.0,0,0.2751,0.0346,0.0387,0.0385,0.1118
Men's Skiathlon,Cross-Country Skiing,Mika Vermeulen,AUT,1082.0,0,0.2419,0.0333,0.0327,0.0357,0.1017
Men's Skiathlon,Cross-Country Skiing,Mathis Desloges,FRA,986.0,0,0.2009,0.0291,0.0273,0.0329,0.0893
Men's Skiathlon,Cross-Country Skiing,Gus Schumacher,USA,965.0,0,0.1924,0.0287,0.0303,0.0287,0.0877
Men's Skiathlon,Cross-Country Skiing,Friedrich Moch,GER,1004.0,0,0.2083,0.0269,0.0292,0.0311,0.0872
Men's Skiathlon,Cross-Country Skiing,Iivo Niskanen,FIN,924.0,0,0.1764,0.0269,0.0263,0.0256,0.0788
Men's Skiathlon,Cross-Country Skiing,William Poromaa,SWE,958.0,0,0.1896,0.0265,0.0327,0.0332,0.0924
Men's Skiathlon,Cross-Country Skiing,Paal Golberg,NOR,870.0,0,0.1564,0.0228,0.021,0.0235,0.0673
Men's Skiathlon,Cross-Country Skiing,Iver Tildheim Andersen,NOR,782.0,0,0.1263,0.0174,0.0174,0.0203,0.0551
Men's Skiathlon,Cross-Country Skiing,Lucas Chanavat,FRA,731.0,0,0.1104,0.016,0.0174,0.0162,0.0496
Men's Skiathlon,Cross-Country Skiing,Even Northug,NOR,699.0,0,0.101,0.0149,0.0174,0.0146,0.0469
Men's Skiathlon,Cross-Country Skiing,Lauri Vuorinen,FIN,720.0,0,0.1071,0.0119,0.0149,0.0153,0.0421
Men's Skiathlon,Cross-Country Skiing,Jan Thomas Jenssen,NOR,627.0,0,0.0812,0.0118,0.0118,0.0132,0.0368
Men's Skiathlon,Cross-Country Skiing,Arsi Ruuskanen,FIN,576.0,0,0.0685,0.0112,0.0114,0.0111,0.0337
Men's Skiathlon,Cross-Country Skiing,Andrew Musgrave,GBR,659.0,0,0.0897,0.0104,0.0135,0.0139,0.0378
Men's Skiathlon,Cross-Country Skiing,Michal Novak,CZE,555.0,0,0.0636,0.0085,0.0104,0.0101,0.029
Men's Skiathlon,Cross-Country Skiing,Valerio Grond,SUI,492.0,0,0.05,0.0081,0.0074,0.007,0.0225
Men's Skiathlon,Cross-Country Skiing,Thomas Maloney Westgaard,IRL,476.0,0,0.0468,0.0075,0.0066,0.0076,0.0217
Men's Skiathlon,Cross-Country Skiing,JC Schoonmaker,USA,480.0,0,0.0476,0.007,0.0069,0.0066,0.0205
Men's Skiathlon,Cross-Country Skiing,Jules Chappaz,FRA,522.0,0,0.0563,0.0065,0.009,0.0089,0.0244
Men's Skiathlon,Cross-Country Skiing,Richard Jouve,FRA,496.0,0,0.0508,0.0062,0.0071,0.0076,0.0209
Men's Skiathlon,Cross-Country Skiing,Calle Halfvarsson,SWE,344.0,0,0.0244,0.0042,0.0031,0.0046,0.0119
Men's Skiathlon,Cross-Country Skiing,Westgaard Thomas Maloney,IRL,398.0,0,0.0327,0.0041,0.0052,0.004,0.0133
Men's Skiathlon,Cross-Country Skiing,Naoto Baba,JPN,307.0,0,0.0195,0.0033,0.0038,0.0024,0.0095
Men's Skiathlon,Cross-Country Skiing,Jens Burman,SWE,350.0,0,0.0253,0.003,0.0043,0.0045,0.0118
Men's Skiathlon,Cross-Country Skiing,Truls Gisselman,SWE,333.0,0,0.0229,0.0029,0.0033,0.0034,0.0096
Men's Skiathlon,Cross-Country Skiing,Davide Graz,ITA,307.0,0,0.0195,0.0029,0.003,0.0021,0.008
Men's Skiathlon,Cross-Country Skiing,Jules Lapierre,FRA,312.0,0,0.0201,0.0028,0.0026,0.0029,0.0083
Men's Skiathlon,Cross-Country Skiing,Altimiras Ireneu Esteve,AND,320.0,0,0.0212,0.0022,0.0023,0.0039,0.0084
Men's Slalom,Alpine Skiing,Marco Odermatt,SUI,1285.0,0,1.0,0.2902,0.2166,0.1525,0.6593
Men's Slalom,Alpine Skiing,Lucas Pinheiro Braathen,BRA,618.0,0,0.2313,0.0639,0.0704,0.0748,0.2091
Men's Slalom,Alpine Skiing,Atle Lie McGrath,NOR,578.0,0,0.2023,0.0614,0.0647,0.0652,0.1913
Men's Slalom,Alpine Skiing,Henrik Kristoffersen,NOR,516.0,0,0.1612,0.0527,0.0494,0.0584,0.1605
Men's Slalom,Alpine Skiing,Franjo von Allmen,SUI,524.0,0,0.1663,0.0478,0.0502,0.0574,0.1554
Men's Slalom,Alpine Skiing,Loic Meillard,SUI,490.0,0,0.1454,0.0409,0.0472,0.0502,0.1383
Men's Slalom,Alpine Skiing,Manuel Feller,AUT,460.0,0,0.1281,0.0385,0.0426,0.0489,0.13
Men's Slalom,Alpine Skiing,Alexis Pinturault,FRA,420.0,0,0.1068,0.033,0.037,0.0368,0.1068
Men's Slalom,Alpine Skiing,Clement Noel,FRA,400.0,0,0.0969,0.0289,0.0308,0.0329,0.0926
Men's Slalom,Alpine Skiing,Fabio Gstrein,AUT,359.0,0,0.0781,0.026,0.0249,0.0302,0.0811
Men's Slalom,Alpine Skiing,Marco Schwarz,AUT,380.0,0,0.0875,0.025,0.0314,0.0288,0.0852
Men's Slalom,Alpine Skiing,Braathen Lucas Pinheiro,BRA,373.0,0,0.0843,0.0247,0.03,0.0311,0.0858
Men's Slalom,Alpine Skiing,Timon Haugan,NOR,360.0,0,0.0785,0.0232,0.0284,0.0267,0.0783
Men's Slalom,Alpine Skiing,Vincent Kriechmayr,AUT,340.0,0,0.07,0.0213,0.0242,0.0237,0.0692
Men's Slalom,Alpine Skiing,Tanguy Nef,SUI,327.0,0,0.0648,0.0196,0.0241,0.0245,0.0682
Men's Slalom,Alpine Skiing,Linus Strasser,GER,305.0,0,0.0563,0.0176,0.0174,0.0212,0.0562
Men's Slalom,Alpine Skiing,Cameron Alexander,CAN,300.0,0,0.0545,0.0172,0.0207,0.0211,0.059
Men's Slalom,Alpine Skiing,James Crawford,CAN,280.0,0,0.0475,0.0151,0.0146,0.0174,0.0471
Men's Slalom,Alpine Skiing,Johan Clarey,FRA,260.0,0,0.0409,0.0125,0.0135,0.015,0.041
Men's Slalom,Alpine Skiing,Steven Amiez,FRA,268.0,0,0.0435,0.0114,0.015,0.0142,0.0406
Men's Slalom,Alpine Skiing,Travis Ganong,USA,240.0,0,0.0349,0.0114,0.0121,0.0132,0.0367
Men's Slalom,Alpine Skiing,Daniel Yule,SUI,217.0,0,0.0285,0.0099,0.011,0.0118,0.0327
Men's Slalom,Alpine Skiing,Dominik Paris,ITA,220.0,0,0.0293,0.0094,0.0119,0.0101,0.0314
Men's Slalom,Alpine Skiing,Albert Popov,BUL,229.0,0,0.0318,0.0091,0.0118,0.0125,0.0334
Men's Slalom,Alpine Skiing,Samuel Kolega,CRO,226.0,0,0.0309,0.0089,0.0114,0.0094,0.0297
Men's Slalom,Alpine Skiing,Kristoffer Jakobsen,SWE,188.0,0,0.0214,0.0069,0.0067,0.0079,0.0215
Men's Slalom,Alpine Skiing,Dave Ryding,GBR,197.0,0,0.0235,0.0066,0.0058,0.0079,0.0203
Men's Slalom,Alpine Skiing,Cyprien Sarrazin,FRA,200.0,0,0.0242,0.0066,0.0085,0.0087,0.0238
Men's Slalom,Alpine Skiing,Victor Muffat-Jeandet,FRA,169.0,0,0.0173,0.0061,0.0046,0.0071,0.0178
Men's Slalom,Alpine Skiing,Benjamin Ritchie,USA,178.0,0,0.0192,0.006,0.0051,0.0077,0.0188
Men's Slalom,Alpine Skiing,Alex Vinatzer,ITA,174.0,0,0.0183,0.0055,0.0053,0.0069,0.0177
Men's Slalom,Alpine Skiing,Zan Kranjec,SLO,180.0,0,0.0196,0.0054,0.0075,0.0087,0.0216
Men's Slalom,Alpine Skiing,River Radamus,USA,160.0,0,0.0155,0.0038,0.0042,0.0073,0.0153
Men's Slalom,Alpine Skiing,Filip Zubcic,CRO,140.0,0,0.0119,0.0034,0.0036,0.0046,0.0116
Men's Slalom,Alpine Skiing,Armand Marchant,BEL,153.0,0,0.0142,0.0033,0.0052,0.0062,0.0147
Men's Slalom,Alpine Skiing,Dominik Raschner,AUT,134.0,0,0.0109,0.0033,0.0032,0.0043,0.0108
Men's Slalom,Alpine Skiing,Sebastian Foss-Solevaag,NOR,120.0,0,0.0087,0.0031,0.0029,0.0031,0.0091
Men's Slalom,Alpine Skiing,Stefan Hadalin,SLO,130.0,0,0.0102,0.0028,0.0033,0.0044,0.0105
Men's Slalom,Alpine Skiing,Luca De Aliprandini,ITA,110.0,0,0.0073,0.0025,0.0019,0.0028,0.0072
Men's Slalom,Alpine Skiing,Paco Rassat,FRA,123.0,0,0.0092,0.0021,0.0038,0.0037,0.0096
Men's Slalom,Alpine Skiing,Johannes Strolz,AUT,119.0,0,0.0086,0.0021,0.0026,0.0029,0.0076
Men's Slalom,Alpine Skiing,Michael Matt,AUT,105.0,0,0.0067,0.0019,0.0024,0.0015,0.0058
Men's Slalom,Alpine Skiing,Rasmus Windingstad,NOR,80.0,0,0.0039,0.0015,0.0013,0.0014,0.0042
Men's Slalom,Alpine Skiing,Adrian Pertl,AUT,86.0,0,0.0045,0.0014,0.0017,0.002,0.0051
Men's Slalom,Alpine Skiing,Tommy Ford,USA,100.0,0,0.0061,0.0014,0.0019,0.0026,0.0059
Men's Slalom,Alpine Skiing,Olsen Alexander Steen,NOR,97.0,0,0.0057,0.0011,0.0019,0.0025,0.0055
Men's Slalom,Alpine Skiing,Luca Aerni,SUI,74.0,0,0.0033,0.0011,0.0012,0.0019,0.0042
Men's Slalom,Alpine Skiing,Marc Rochat,SUI,71.0,0,0.0031,0.001,0.0009,0.0021,0.004
Men's Slalom,Alpine Skiing,Adrian Smiseth Sejersted,NOR,90.0,0,0.0049,0.0009,0.0022,0.0023,0.0054
Men's Slalom,Alpine Skiing,Leif Kristian Nestvold-Haugen,NOR,70.0,0,0.003,0.0006,0.001,0.0015,0.0031
Men's Slopestyle,Snowboard,Su Yiming,CHN,600.0,0,1.0,0.2122,0.1941,0.1689,0.5752
Men's Slopestyle,Freestyle Skiing,Birk Ruud,NOR,700.0,0,1.0,0.195,0.179,0.1634,0.5374
Men's Slopestyle,Snowboard,Kira Kimura,JPN,550.0,0,0.8403,0.1837,0.1659,0.1558,0.5054
Men's Slopestyle,Freestyle Skiing,Oliwer Magnusson,SWE,650.0,0,0.8622,0.1705,0.1625,0.1518,0.4848
Men's Slopestyle,Freestyle Skiing,Alex Hall,USA,600.0,0,0.7347,0.146,0.1421,0.14,0.4281
Men's Slopestyle,Snowboard,Marcus Kleveland,NOR,500.0,0,0.6944,0.1433,0.1428,0.1407,0.4268
Men's Slopestyle,Freestyle Skiing,Mac Forehand,USA,550.0,0,0.6173,0.128,0.124,0.127,0.379
Men's Slopestyle,Snowboard,Mark McMorris,CAN,450.0,0,0.5625,0.1175,0.1241,0.1241,0.3657
Men's Slopestyle,Freestyle Skiing,Colby Stevenson,USA,500.0,0,0.5102,0.1034,0.1061,0.1086,0.3181
Men's Slopestyle,Snowboard,Max Parrot,CAN,400.0,0,0.4444,0.0954,0.0981,0.1073,0.3008
Men's Slopestyle,Freestyle Skiing,Andri Ragettli,SUI,450.0,0,0.4133,0.079,0.0907,0.0958,0.2655
Men's Slopestyle,Snowboard,Mons Roisland,NOR,350.0,0,0.3403,0.0736,0.0835,0.088,0.2451
Men's Slopestyle,Freestyle Skiing,Ferdinand Dahl,NOR,400.0,0,0.3265,0.0651,0.065,0.0791,0.2092
Men's Slopestyle,Snowboard,Staale Sandbech,NOR,300.0,0,0.25,0.0541,0.0592,0.0653,0.1786
Men's Slopestyle,Freestyle Skiing,Kim Gubser,SUI,350.0,0,0.25,0.0494,0.0596,0.0602,0.1692
Men's Slopestyle,Snowboard,Chris Corning,USA,280.0,0,0.2178,0.0479,0.0514,0.0589,0.1582
Men's Slopestyle,Snowboard,Sebastien Toutant,CAN,260.0,0,0.1878,0.0384,0.0439,0.0493,0.1316
Men's Slopestyle,Freestyle Skiing,Jesper Tjader,SWE,300.0,0,0.1837,0.0383,0.0423,0.0448,0.1254
Men's Slopestyle,Snowboard,Red Gerard,USA,240.0,0,0.16,0.0339,0.037,0.0417,0.1126
Men's Slopestyle,Freestyle Skiing,Henrik Harlaut,SWE,250.0,0,0.1276,0.0253,0.0287,0.0293,0.0833
Men's Snowboard Cross,Snowboard,Eliot Grondin,CAN,827.0,0,1.0,0.3078,0.2395,0.1635,0.7108
Men's Snowboard Cross,Snowboard,Loan Bozzolo,FRA,541.0,0,0.4279,0.1332,0.1348,0.1433,0.4113
Men's Snowboard Cross,Snowboard,Aidan Chollet,FRA,503.0,0,0.3699,0.1122,0.1197,0.1346,0.3665
Men's Snowboard Cross,Snowboard,Jakob Dusek,AUT,491.0,0,0.3525,0.1075,0.1108,0.1229,0.3412
Men's Snowboard Cross,Snowboard,Adam Lambert,AUS,394.0,0,0.227,0.0674,0.0807,0.0868,0.2349
Men's Snowboard Cross,Snowboard,Julien Tomas,FRA,372.0,0,0.2023,0.0605,0.0689,0.079,0.2084
Men's Snowboard Cross,Snowboard,Leon Ulbricht,GER,350.0,0,0.1791,0.058,0.067,0.07,0.195
Men's Snowboard Cross,Snowboard,Cameron Bolton,AUS,354.0,0,0.1832,0.055,0.0657,0.07,0.1907
Men's Snowboard Cross,Snowboard,Alessandro Haemmerle,AUT,342.0,0,0.171,0.0537,0.0648,0.0714,0.1899
Men's Snowboard Cross,Snowboard,Merlin Surget,FRA,313.0,0,0.1432,0.0447,0.0481,0.0585,0.1513
Men's Sprint,Cross-Country Skiing,Johannes Hoesflot Klaebo,NOR,2200.0,0,1.0,0.1348,0.1218,0.1082,0.3648
Men's Sprint,Cross-Country Skiing,Edvin Anger,SWE,1731.0,0,0.6191,0.0828,0.0773,0.0808,0.2409
Men's Sprint,Cross-Country Skiing,Erik Valnes,NOR,1530.0,0,0.4837,0.0676,0.0663,0.0683,0.2022
Men's Sprint,Cross-Country Skiing,Federico Pellegrino,ITA,1510.0,0,0.4711,0.0648,0.0657,0.0621,0.1926
Men's Sprint,Cross-Country Skiing,Harald Oestberg Amundsen,NOR,1439.0,0,0.4278,0.0595,0.0539,0.0539,0.1673
Men's Sprint,Cross-Country Skiing,Simen Hegstad Krueger,NOR,1431.0,0,0.4231,0.0566,0.0543,0.0575,0.1684
Men's Sprint,Cross-Country Skiing,Hugo Lapalus,FRA,1388.0,0,0.398,0.0564,0.0569,0.0569,0.1702
Men's Sprint,Cross-Country Skiing,Andreas Fjorden Ree,NOR,1235.0,0,0.3151,0.0435,0.0429,0.0441,0.1305
Men's Sprint,Cross-Country Skiing,Martin Loewstroem Nyenget,NOR,1154.0,0,0.2751,0.0391,0.0356,0.0404,0.1151
Men's Sprint,Cross-Country Skiing,Mika Vermeulen,AUT,1082.0,0,0.2419,0.0336,0.0318,0.034,0.0994
Men's Sprint,Cross-Country Skiing,Ben Ogden,USA,1087.0,0,0.2441,0.0311,0.035,0.0316,0.0977
Men's Sprint,Cross-Country Skiing,William Poromaa,SWE,958.0,0,0.1896,0.0298,0.0266,0.0281,0.0845
Men's Sprint,Cross-Country Skiing,Friedrich Moch,GER,1004.0,0,0.2083,0.029,0.0302,0.0298,0.089
Men's Sprint,Cross-Country Skiing,Gus Schumacher,USA,965.0,0,0.1924,0.0245,0.0282,0.0292,0.0819
Men's Sprint,Cross-Country Skiing,Mathis Desloges,FRA,986.0,0,0.2009,0.0241,0.0281,0.0274,0.0796
Men's Sprint,Cross-Country Skiing,Iivo Niskanen,FIN,924.0,0,0.1764,0.0238,0.0254,0.0218,0.071
Men's Sprint,Cross-Country Skiing,Paal Golberg,NOR,870.0,0,0.1564,0.0193,0.0263,0.0237,0.0693
Men's Sprint,Cross-Country Skiing,Iver Tildheim Andersen,NOR,782.0,0,0.1263,0.0169,0.0176,0.0181,0.0526
Men's Sprint,Cross-Country Skiing,Lucas Chanavat,FRA,731.0,0,0.1104,0.0169,0.0182,0.016,0.0511
Men's Sprint,Cross-Country Skiing,Lauri Vuorinen,FIN,720.0,0,0.1071,0.0147,0.0163,0.0158,0.0468
Men's Sprint,Cross-Country Skiing,Even Northug,NOR,699.0,0,0.101,0.0142,0.0126,0.0153,0.0421
Men's Sprint,Cross-Country Skiing,Jan Thomas Jenssen,NOR,627.0,0,0.0812,0.0115,0.0102,0.0129,0.0346
Men's Sprint,Cross-Country Skiing,Andrew Musgrave,GBR,659.0,0,0.0897,0.0104,0.0149,0.0148,0.0401
Men's Sprint,Cross-Country Skiing,Michal Novak,CZE,555.0,0,0.0636,0.0092,0.0081,0.0087,0.026
Men's Sprint,Cross-Country Skiing,Valerio Grond,SUI,492.0,0,0.05,0.0074,0.0071,0.0074,0.0219
Men's Sprint,Cross-Country Skiing,Arsi Ruuskanen,FIN,576.0,0,0.0685,0.0071,0.0128,0.0096,0.0295
Men's Sprint,Cross-Country Skiing,Jules Chappaz,FRA,522.0,0,0.0563,0.0071,0.0087,0.0083,0.0241
Men's Sprint,Cross-Country Skiing,Thomas Maloney Westgaard,IRL,476.0,0,0.0468,0.0071,0.0077,0.006,0.0208
Men's Sprint,Cross-Country Skiing,Richard Jouve,FRA,496.0,0,0.0508,0.0065,0.0074,0.0093,0.0232
